metadata.version,launch_id,round_id,question_id,n,n_rated,n_both,majority_dir,tie,has_minority,k_min,gai_pre,pre_mean,median_score,majority_bias,n_candidates,bias_initial,bias_revised,movement_sign,movement_mean,movement_gai
EVAL_COHORT1_ABLATION_IID_V1,cde347703f4c4bf5b3221c0cc2ebd6d9,ff7201f628c890613796f61c1eb2fcbe,S173963459,5,5,5,1,False,False,0,1.0,5.8,0.15845218300819397,0.5,8,0.5,0.5,0.4,0.4,0.0
EVAL_COHORT1_ABLATION_IID_V1,cfe1a2c584244b909a001f43e3c6c5a6,6a372ff09760200d72147164ef25a500,S173970811,5,5,4,1,False,True,1,0.2,4.4,0.05617740750312805,0.875,8,0.75,1.0,0.0,-0.25,0.25
EVAL_COHORT1_ABLATION_IID_V1,cfe1a2c584244b909a001f43e3c6c5a6,87c8b8d27c51efe7a69e8b8b659ecaa6,S173964380,5,5,4,1,False,False,0,1.0,6.6,0.16900493204593658,0.5,8,0.5,0.5,0.25,0.25,0.0
EVAL_COHORT1_ABLATION_IID_V1,cfe1a2c584244b909a001f43e3c6c5a6,b2cb6d7d1e2b21d27345687fad98a83a,S173961342,5,5,4,1,False,True,1,0.2,4.6,0.08567161858081818,0.625,8,0.5,0.75,0.5,2.0,0.75
EVAL_COHORT1_ABLATION_IID_V1,d02ae7ff0b7e4f12aa8d6ebbca8f44aa,0b0baa6f8a43701505bbba67f865c6c3,S173965593,5,5,5,1,False,False,0,1.0,5.4,0.15798524022102356,0.0,8,0.0,0.0,0.8,1.0,0.0
EVAL_COHORT1_ABLATION_IID_V1,d02ae7ff0b7e4f12aa8d6ebbca8f44aa,d1103778907de92f0292daf506d8ce9d,S173962115,5,5,5,1,False,False,0,0.6,5.6,0.0012864558957517147,1.0,8,1.0,1.0,0.2,0.6,0.20000000000000007
EVAL_COHORT1_ABLATION_IID_V1,d02ae7ff0b7e4f12aa8d6ebbca8f44aa,e5cc2b7a5400205f29c3080233668285,S173960705,5,5,5,1,False,False,0,1.0,5.8,0.11176115274429321,0.375,8,0.5,0.25,0.6,0.8,0.0
EVAL_COHORT1_ABLATION_IID_V1,d09aebf4116149508933f2fe6a3f24e3,18955f1d8649965d6a5d2d223a793013,S173960274,5,5,5,1,True,True,2,0.0,3.4,0.018630225211381912,0.875,8,0.75,1.0,0.0,0.6,0.2
EVAL_COHORT1_ABLATION_IID_V1,d09aebf4116149508933f2fe6a3f24e3,70b83f367518672dbd8ff95c7665612e,S173966502,5,5,5,-1,False,True,2,0.2,3.8,0.04161817580461502,0.125,8,0.25,0.0,0.4,0.4,-0.2
EVAL_COHORT1_ABLATION_IID_V1,d09aebf4116149508933f2fe6a3f24e3,a9bfc553a3f92fbcfd6f74f0833ba7c0,S173965945,5,5,5,-1,False,False,0,1.0,6.4,-0.00217345729470253,0.125,8,0.0,0.25,-0.4,-0.6,0.0
EVAL_COHORT1_ABLATION_IID_V1,d22461d49e5948ee94539b7eeecc1c47,0debe6686fb0776887c053e8ccd3b93c,S173965644,5,5,5,1,False,True,1,0.4,5.4,0.0724685862660408,0.75,8,0.75,0.75,-0.6,-0.6,0.0
EVAL_COHORT1_ABLATION_IID_V1,d22461d49e5948ee94539b7eeecc1c47,6728702a5cc246f830e723d5926cde0b,S173960465,5,5,5,-1,False,False,0,1.0,6.2,-0.06020093709230423,0.125,8,0.25,0.0,-0.6,-2.4,-1.2
EVAL_COHORT1_ABLATION_IID_V1,d22461d49e5948ee94539b7eeecc1c47,ffcd5b32e566c0aeb1ea9d7977970bd5,S173967997,4,4,4,-1,False,True,1,0.5,5.25,-0.06384686380624771,0.625,8,0.75,0.5,0.5,1.75,0.5
EVAL_COHORT1_ABLATION_IID_V1,d58b734007714f0fb5edb909ba7adb10,7bf3812591894c4ce6ff8a8ed08f976b,S173965766,5,5,5,1,False,False,0,1.0,6.0,0.1586628556251526,0.0,8,0.0,0.0,0.0,0.0,0.0
EVAL_COHORT1_ABLATION_IID_V1,d58b734007714f0fb5edb909ba7adb10,be9021456f766dcd60db4a34e07a58ef,S173969815,5,5,5,1,False,False,0,0.8,5.8,0.04814250394701958,0.875,8,0.75,1.0,0.8,1.2,0.19999999999999996
EVAL_COHORT1_ABLATION_IID_V1,d58b734007714f0fb5edb909ba7adb10,f6993418b29cf38d87db7bac27d3e7a8,S173965593,5,5,5,1,False,True,1,0.4,4.8,0.13512593507766724,0.125,8,0.25,0.0,0.4,0.2,0.0
EVAL_COHORT1_ABLATION_IID_V1,d98b97ba8cdb4081a16d99346813e3ed,2cdade222064c4d0c9495cf949c79b4d,S173966054,5,5,5,-1,False,False,0,1.0,6.4,-0.11591978371143341,0.125,8,0.25,0.0,0.2,0.4,0.0
EVAL_COHORT1_ABLATION_IID_V1,d98b97ba8cdb4081a16d99346813e3ed,dbd359ccd334d479a73e4e856b2c9356,S173962514,5,5,5,1,False,True,1,0.4,5.2,0.10598309338092804,0.75,8,0.75,0.75,0.0,-0.4,0.0
EVAL_COHORT1_ABLATION_IID_V1,d98b97ba8cdb4081a16d99346813e3ed,fb33a12c9e445ddd598c92b651262b23,S173965075,5,5,5,-1,False,False,0,1.0,6.4,-0.013450130820274353,0.625,8,0.75,0.5,0.0,0.0,0.0
EVAL_COHORT1_ABLATION_IID_V1,d9e6ee4418f4484ebb150df305e5fb00,553792a96073cf756a9eea7723713640,S173963298,5,5,5,1,True,True,2,0.0,4.2,0.020286481827497482,0.0,8,0.0,0.0,-0.4,-0.8,0.0
EVAL_COHORT1_ABLATION_IID_V1,d9e6ee4418f4484ebb150df305e5fb00,66134063e0245235a62ea192c6fb6012,S173970941,5,5,5,1,False,True,1,0.6,5.4,0.07608248293399811,1.0,8,1.0,1.0,0.2,0.2,0.0
EVAL_COHORT1_ABLATION_IID_V1,d9e6ee4418f4484ebb150df305e5fb00,e968b349817b9abf98135d9abd1d1d68,S173967316,5,5,5,1,False,True,1,0.4,4.8,0.15593047440052032,0.25,8,0.5,0.0,0.6,0.8,0.19999999999999996
EVAL_COHORT1_ABLATION_IID_V1,db37fd7d45774b78b78f38e700f834b4,14d6a2cecfc796225bee358df50b9756,S173962448,5,5,4,1,False,False,0,1.0,5.8,0.00046197883784770966,0.875,8,1.0,0.75,0.0,0.0,0.0
EVAL_COHORT1_ABLATION_IID_V1,db37fd7d45774b78b78f38e700f834b4,8d08686eb4c5c0a6c064285ca781a3a6,S173961177,5,5,4,1,False,False,0,1.0,6.6,0.13373225927352905,1.0,8,1.0,1.0,-0.25,-0.25,0.0
EVAL_COHORT1_ABLATION_IID_V1,db37fd7d45774b78b78f38e700f834b4,cfcdaf99dab54d17e93484a80bfc49dc,S173968528,5,5,4,1,False,False,0,1.0,6.6,0.014499574899673462,0.125,8,0.25,0.0,0.25,0.25,0.0
EVAL_COHORT1_ABLATION_IID_V1,e38c3069c5f040bbb36aa20076c4b4d8,32d01e074d642be7dd78d80f9c5be29b,S173962081,5,5,5,1,False,True,2,0.2,4.4,0.13441801071166992,0.75,8,0.5,1.0,0.2,0.2,0.0
EVAL_COHORT1_ABLATION_IID_V1,e38c3069c5f040bbb36aa20076c4b4d8,8c32b950ae3d96dc4b4cbd6ec6a10ac0,S173970074,5,5,5,1,False,True,2,0.2,4.2,0.018137477338314056,0.125,8,0.0,0.25,-0.2,0.0,-0.2
EVAL_COHORT1_ABLATION_IID_V1,e38c3069c5f040bbb36aa20076c4b4d8,bc6ff902cb5f3565c6a37e210cfa74f6,S173966514,5,5,5,-1,False,True,1,0.4,4.2,0.10129203647375107,0.75,8,0.75,0.75,-0.4,-0.8,-1.0
EVAL_COHORT1_ABLATION_IID_V1,e55452ebb70a4535bbebc81c7a2f5b04,3b65d90108da610762f8d92fd87f17e8,S173969884,4,4,3,1,False,True,1,0.25,4.75,0.15182115137577057,0.5,8,0.75,0.25,0.6666666666666666,1.0,0.6666666666666667
EVAL_COHORT1_ABLATION_IID_V1,e55452ebb70a4535bbebc81c7a2f5b04,652a64d937024f350dca144cf0e5a7fd,S173961487,4,4,3,1,False,False,0,1.0,5.75,0.11728039383888245,0.25,8,0.25,0.25,0.0,0.0,0.0
EVAL_COHORT1_ABLATION_IID_V1,e55452ebb70a4535bbebc81c7a2f5b04,aa062b9e7d05d000e8c92dcc3d406e7b,S173961759,4,4,3,1,False,False,0,0.75,5.5,0.0068864766508340836,0.125,8,0.25,0.0,0.3333333333333333,0.3333333333333333,0.33333333333333337
EVAL_COHORT1_ABLATION_IID_V1,e9d8eb1f0587444289c1a8b33eff5fc8,4f307d1df44255cc9caad8899360746e,S173965643,5,5,5,-1,False,True,1,0.4,5.2,0.009233012795448303,0.5,8,0.75,0.25,0.2,1.2,0.6
EVAL_COHORT1_ABLATION_IID_V1,e9d8eb1f0587444289c1a8b33eff5fc8,a76e0fdade0dce67d1486c4ee1c9c8ce,S173969939,5,5,5,-1,False,True,1,0.4,5.2,-0.02575845830142498,0.125,8,0.25,0.0,0.2,0.4,0.19999999999999996
EVAL_COHORT1_ABLATION_IID_V1,e9d8eb1f0587444289c1a8b33eff5fc8,b440a394faf0c8d82eda62e0edcb577a,S173970136,5,5,5,-1,False,True,2,0.2,4.4,-0.05302834510803223,0.75,8,1.0,0.5,0.2,0.6,0.39999999999999997
EVAL_COHORT1_ABLATION_IID_V1,ed68c4a74dd14a239e119090ae4ddda0,c4505db158b259d3fe3849e4faba98d6,S173969529,5,5,5,1,False,True,1,0.2,4.2,0.11930375546216965,0.25,8,0.5,0.0,-0.8,-1.2,-0.8
EVAL_COHORT1_ABLATION_IID_V1,ed68c4a74dd14a239e119090ae4ddda0,efc29cefd9364c7a8c9a967f5392bbf7,S173964558,5,5,5,1,False,True,1,0.6,4.8,0.12100877612829208,0.125,8,0.25,0.0,0.4,1.0,0.4
EVAL_COHORT1_ABLATION_IID_V1,ed68c4a74dd14a239e119090ae4ddda0,fcd1c159c4770255e07d9020eef9150c,S173969623,5,5,5,-1,False,False,0,0.8,5.6,-0.02675629034638405,0.625,8,0.75,0.5,0.0,0.4,0.19999999999999996
EVAL_COHORT1_ABLATION_IID_V1,ee27d8524da54d3991312b30067d9a3a,2b4f893184ab67d0dc166723ec4d7f04,S173970073,4,4,4,-1,False,False,0,0.5,5.25,-0.060853028669953346,0.125,8,0.25,0.0,0.75,1.75,0.5
EVAL_COHORT1_ABLATION_IID_V1,ee27d8524da54d3991312b30067d9a3a,9e8986acbbc64bee150a2a9f72013402,S173968528,4,4,4,1,False,True,1,0.5,5.5,0.024468376301229,0.875,8,0.75,1.0,0.25,1.5,0.5
EVAL_COHORT1_ABLATION_IID_V1,ee27d8524da54d3991312b30067d9a3a,aff8bfd244da6ddb516407fa6c97679e,S173962604,5,5,4,-1,False,True,2,0.2,4.2,0.028115713968873024,0.75,8,0.75,0.75,-1.0,-2.25,-1.0
EVAL_COHORT1_ABLATION_IID_V1,f46c078ae99c4a4aae344baa0362b16a,0969d5f6d4a80d9a00e5b9f24e28ecd9,S173970006,5,5,4,1,False,True,1,0.6,4.6,0.10155846178531647,0.75,8,0.5,1.0,0.75,1.25,0.0
EVAL_COHORT1_ABLATION_IID_V1,f46c078ae99c4a4aae344baa0362b16a,d12cb85126ea61cde3c34910c61617c6,S173960482,5,5,4,-1,False,True,1,0.4,4.8,-0.010481617413461208,0.0,8,0.0,0.0,0.0,-0.25,0.0
EVAL_COHORT1_ABLATION_IID_V1,f46c078ae99c4a4aae344baa0362b16a,fe6840cb924a3301f4a9b75e534f684c,S173968164,5,5,4,1,False,False,0,0.8,6.0,0.15751630067825317,0.625,8,0.75,0.5,0.0,-0.25,-0.25
EVAL_COHORT1_ABLATION_IID_V1,f4b87ebf75694c219fa31296da4d5e5b,6032972deaeb094922caf65c14d5800b,S173968173,4,4,4,1,False,False,0,1.0,5.75,0.09567386656999588,0.375,8,0.25,0.5,0.5,0.5,0.0
EVAL_COHORT1_ABLATION_IID_V1,f4b87ebf75694c219fa31296da4d5e5b,dc787080fc34f92c9d67209f8add072d,S173964119,5,5,4,1,False,False,0,1.0,5.6,0.003821682184934616,0.875,8,0.75,1.0,0.75,0.75,0.0
EVAL_COHORT1_ABLATION_IID_V1,f4b87ebf75694c219fa31296da4d5e5b,fe3952ac9e8a4d50d4a1904ecad287cb,S173969028,4,4,4,1,True,True,2,0.0,4.5,-0.032504898495972157,0.75,8,0.5,1.0,-0.25,-0.25,0.0
EVAL_COHORT1_ABLATION_IID_V1,f6b5fa191e4b4e8183ad8d3ae53709b7,6d1cdbd9292513ee140493f3b5ccfdb3,S173970760,5,5,5,-1,False,True,2,0.2,4.0,-0.09066134691238403,1.0,8,1.0,1.0,0.6,1.0,0.39999999999999997
EVAL_COHORT1_ABLATION_IID_V1,f6b5fa191e4b4e8183ad8d3ae53709b7,95cc2a21b3b22969aac5fcf44acc3eea,S173962387,5,5,5,1,False,False,0,1.0,6.2,0.21370857954025269,0.125,8,0.25,0.0,-0.2,-0.2,0.0
EVAL_COHORT1_ABLATION_IID_V1,f6b5fa191e4b4e8183ad8d3ae53709b7,f573857b99c927bf4780fc2182750abb,S173970073,5,5,5,-1,False,False,0,0.6,5.8,0.037596456706523895,1.0,8,1.0,1.0,0.4,0.8,0.4
EVAL_COHORT1_ABLATION_IID_V1,f9649a1cd9dd433083c967c53a14b1be,681d51933c67056ae114bff468cd90ab,S173969800,5,5,5,1,False,False,0,1.0,6.8,0.08032798022031784,0.875,8,1.0,0.75,0.0,0.0,0.0
EVAL_COHORT1_ABLATION_IID_V1,f9649a1cd9dd433083c967c53a14b1be,86a0a81293f1e8f6eef91620a759191a,S173967393,4,4,4,1,False,False,0,0.75,5.25,0.06171184964478016,1.0,8,1.0,1.0,0.0,-0.5,-0.25
EVAL_COHORT1_ABLATION_IID_V1,f9649a1cd9dd433083c967c53a14b1be,c6e084bbca88b63b01873bc228109217,S173963921,5,5,5,-1,False,True,1,0.4,4.8,-0.03459010645747185,0.875,8,0.75,1.0,0.8,1.0,0.19999999999999996
EVAL_COHORT1_ABLATION_IID_V1,fd48f82757214d5d850b0b66050fc5de,1159a48cd1bc2a1eb314f13eac4241d4,S173970127,4,4,4,1,True,True,2,0.0,3.25,0.09684250690042973,0.5,8,0.75,0.25,0.25,0.5,0.25
EVAL_COHORT1_ABLATION_IID_V1,fd48f82757214d5d850b0b66050fc5de,e15602435b48837cce72a9ded2c16acc,S173968562,5,5,4,1,False,False,0,0.6,4.8,0.0585525780916214,0.625,8,0.5,0.75,0.25,-0.25,0.0
EVAL_COHORT1_ABLATION_IID_V1,fd48f82757214d5d850b0b66050fc5de,e3af5100a66e4644abeff4a4bbeb4db5,S173965343,5,5,4,1,False,False,0,1.0,6.8,0.1048048585653305,0.625,8,0.75,0.5,0.25,0.25,0.0
EVAL_COHORT2_ABLATION_IID_V2,03cfa600a5cb477db8fdb324e27bfb45,08d027bf3f66052ace779f4178808d7c,S173965343,5,5,5,1,False,True,1,0.6,4.6,0.06303391605615616,1.0,8,1.0,1.0,1.0,2.0,0.4
EVAL_COHORT2_ABLATION_IID_V2,03cfa600a5cb477db8fdb324e27bfb45,577230ad2e6189f591a52360e560c793,S173969628,5,5,5,-1,False,True,2,0.2,4.0,0.0060137249529361725,0.75,8,0.5,1.0,0.0,0.0,0.0
EVAL_COHORT2_ABLATION_IID_V2,03cfa600a5cb477db8fdb324e27bfb45,66bff18c040fca463846255f01bec6cc,S173970634,5,5,5,1,False,True,1,0.4,4.4,0.0002025030553340912,0.875,8,0.75,1.0,0.4,1.4,0.4
EVAL_COHORT2_ABLATION_IID_V2,03d51f62c8ce4ecbadcea41f8552c105,0550d4de0f5de6ed662023421e9842f5,S173963990,5,5,5,1,False,False,0,1.0,7.0,0.09723567962646484,0.125,8,0.25,0.0,0.0,0.0,0.0
EVAL_COHORT2_ABLATION_IID_V2,03d51f62c8ce4ecbadcea41f8552c105,4dc9732210af5376d0754f530d55120e,S173968562,4,4,4,-1,False,False,0,0.25,4.5,0.07007979974150658,0.75,8,0.75,0.75,-0.5,-1.75,-0.75
EVAL_COHORT2_ABLATION_IID_V2,03d51f62c8ce4ecbadcea41f8552c105,cddde032965a8fa6d8fa5e098fc2f8a1,S173968388,5,5,5,-1,False,False,0,0.6,4.8,0.06775917112827301,0.75,8,0.75,0.75,0.2,0.2,-0.19999999999999996
EVAL_COHORT2_ABLATION_IID_V2,08c0fb1bcf7d4bb6a5f3db08bcfbbc62,0a5a76a6000f4768079a405fe6cd1d76,S173961337,5,5,5,-1,False,True,1,0.4,4.4,0.08194173872470856,0.375,8,0.25,0.5,0.2,0.2,0.0
EVAL_COHORT2_ABLATION_IID_V2,08c0fb1bcf7d4bb6a5f3db08bcfbbc62,508da6635f5252078fa83812edb3618b,S173965047,5,5,5,1,False,True,1,0.6,4.6,0.12981992959976196,0.75,8,0.5,1.0,0.4,0.4,0.0
EVAL_COHORT2_ABLATION_IID_V2,08c0fb1bcf7d4bb6a5f3db08bcfbbc62,ce8a1e1fa5a0169f79283edeb1a311c4,S173962152,5,5,5,1,False,False,0,0.4,4.6,-3.710947930812836e-05,0.75,8,0.75,0.75,0.0,-0.4,-0.2
EVAL_COHORT2_ABLATION_IID_V2,09dc2f8f480042bbbfbaa76b1995e4db,84cee07d82ff64195353aa3893130f11,S173962132,5,5,4,1,False,True,1,0.6,4.6,0.10252290219068527,0.25,8,0.5,0.0,-0.25,-0.25,-0.25
EVAL_COHORT2_ABLATION_IID_V2,09dc2f8f480042bbbfbaa76b1995e4db,8a1ebd560f40aa496b2b67b4acbe75ac,S173968783,4,4,4,1,False,True,1,0.25,4.75,0.01133248582482338,0.5,8,0.5,0.5,-0.25,-0.5,0.0
EVAL_COHORT2_ABLATION_IID_V2,09dc2f8f480042bbbfbaa76b1995e4db,e69f2844974fe0a788ee46a81978daf9,S173970817,4,4,4,1,False,True,1,0.25,4.0,0.09442407637834549,0.75,8,0.5,1.0,0.5,0.75,0.0
EVAL_COHORT2_ABLATION_IID_V2,0d0e0ed021034fd8a09bd0ddcef4e61c,13b607167e67e4b8c9f5686308d17c7b,S173963524,4,4,4,1,False,True,1,0.5,5.75,0.07554491050541401,0.25,8,0.5,0.0,0.0,0.0,0.0
EVAL_COHORT2_ABLATION_IID_V2,0d0e0ed021034fd8a09bd0ddcef4e61c,4beddb454facbd2cb042529a9c079d1f,S173964119,4,4,4,1,False,True,1,0.5,5.5,0.0704648569226265,0.0,8,0.0,0.0,0.0,0.0,0.0
EVAL_COHORT2_ABLATION_IID_V2,0d0e0ed021034fd8a09bd0ddcef4e61c,f9c558fe469732f5371cc6c1ec878f29,S173960324,4,4,4,-1,False,False,0,0.75,6.25,-0.07289009727537632,0.125,8,0.25,0.0,0.0,0.0,0.0
EVAL_COHORT2_ABLATION_IID_V2,101f427875a54417a501fb984f9b2bcc,28e0905b32d511fb8fa51328fb1d48c3,S173964740,5,5,4,-1,False,True,1,0.6,5.0,0.015173221006989479,0.0,8,0.0,0.0,0.0,0.25,0.0
EVAL_COHORT2_ABLATION_IID_V2,101f427875a54417a501fb984f9b2bcc,37d3cf72218d5e88c28f3719b8f25c4c,S173964290,4,4,4,1,False,True,1,0.5,5.25,0.05386113841086626,0.625,8,0.75,0.5,-0.5,-2.25,-0.75
EVAL_COHORT2_ABLATION_IID_V2,101f427875a54417a501fb984f9b2bcc,7a3a61b47ca1f7bf5b9c9d60de2afa90,S173962369,5,5,4,-1,False,True,2,0.2,4.4,0.1849709302186966,0.5,8,0.75,0.25,-0.75,-1.75,-1.0
EVAL_COHORT2_ABLATION_IID_V2,1129118c19b64382a4af9e36e4d67b0d,11e6fcf52838f3f94bb994e316c41013,S173966940,5,5,5,1,True,True,2,0.0,3.6,0.1330813616514206,0.0,8,0.0,0.0,0.4,1.4,0.6
EVAL_COHORT2_ABLATION_IID_V2,1129118c19b64382a4af9e36e4d67b0d,9b8927b23df4638df6847ccea4f0c857,S173961437,5,5,5,1,False,True,1,0.6,5.0,0.11682168394327164,0.125,8,0.25,0.0,0.6,1.0,0.4
EVAL_COHORT2_ABLATION_IID_V2,1129118c19b64382a4af9e36e4d67b0d,ea0bc9526b91a556b2f383441bff0f13,S173963604,5,5,5,-1,False,False,0,0.6,5.2,-0.08013398945331573,1.0,8,1.0,1.0,0.2,0.0,0.0
EVAL_COHORT2_ABLATION_IID_V2,1583d17a97d24038940671e30787ee7d,3e38b633c6819c4e3bf7527c7b1e381c,S173962967,5,5,5,1,False,False,0,0.8,5.8,0.11898301541805267,0.125,8,0.0,0.25,0.2,-1.8,-0.6000000000000001
EVAL_COHORT2_ABLATION_IID_V2,1583d17a97d24038940671e30787ee7d,44ff87172ea26cf81b1e3956f065741d,S173962714,5,5,5,1,False,True,2,0.2,4.0,0.12276536226272583,0.875,8,0.75,1.0,1.0,2.0,0.8
EVAL_COHORT2_ABLATION_IID_V2,1583d17a97d24038940671e30787ee7d,9d775ebf823e32a9da4ae5b3605a192e,S173962109,5,5,5,1,False,True,2,0.2,4.4,0.05159709230065346,0.75,8,0.75,0.75,0.4,0.4,0.0
EVAL_COHORT2_ABLATION_IID_V2,15e8426d8a3d43a5ae56bfb64f961b20,146c2c68228485153021e6c5df0192dc,S173969753,5,5,5,1,False,True,1,0.4,5.2,0.11740067601203918,0.375,8,0.25,0.5,0.4,1.6,0.6
EVAL_COHORT2_ABLATION_IID_V2,15e8426d8a3d43a5ae56bfb64f961b20,3f835bc7860ea21ecb51b23426a3c94d,S173969884,5,5,5,-1,False,False,0,1.0,6.0,-0.07652458548545837,0.0,8,0.0,0.0,0.2,0.0,-0.4
EVAL_COHORT2_ABLATION_IID_V2,15e8426d8a3d43a5ae56bfb64f961b20,c6d96368b30b91432dd0c6f5c446d73c,S173960966,5,5,5,1,True,True,2,0.0,4.0,0.022536642849445343,0.875,8,1.0,0.75,0.0,-0.2,0.0
EVAL_COHORT2_ABLATION_IID_V2,1ab53b37f18a4e1d8e711633ba8c93aa,36ebba0d739b20cdd3c2252cc6107882,S173961283,5,5,4,-1,False,False,0,1.0,6.4,-0.07286345213651657,0.125,8,0.0,0.25,0.25,0.25,0.0
EVAL_COHORT2_ABLATION_IID_V2,1ab53b37f18a4e1d8e711633ba8c93aa,6e4fa5d2f8dd277faeb0a6786e6768b0,S173969460,4,4,4,1,False,False,0,1.0,6.5,0.08189757913351059,0.875,8,0.75,1.0,-0.25,-1.0,-0.5
EVAL_COHORT2_ABLATION_IID_V2,1ab53b37f18a4e1d8e711633ba8c93aa,b328380e9623024868b651bec1bdbb43,S173961515,4,4,4,1,False,False,0,0.75,5.75,0.15729619562625885,0.375,8,0.5,0.25,0.25,0.25,-0.25
EVAL_COHORT2_ABLATION_IID_V2,1c8f33bfad654d549c4e7027bd2f7484,7f814861b114cde164dda6644e2f8514,S173965009,5,5,5,1,False,True,1,0.6,5.6,0.011815469712018967,0.25,8,0.25,0.25,-0.6,-1.6,-0.6
EVAL_COHORT2_ABLATION_IID_V2,1c8f33bfad654d549c4e7027bd2f7484,89b06f57d272995d9aecc41962c33591,S173964624,5,5,5,-1,False,True,1,0.6,5.2,0.0432005301117897,0.125,8,0.25,0.0,0.0,-0.2,-0.39999999999999997
EVAL_COHORT2_ABLATION_IID_V2,1c8f33bfad654d549c4e7027bd2f7484,bdcd4311e340b59810088001aeeb7aa0,S173963459,5,5,5,1,False,True,1,0.4,4.6,0.063108891248703,1.0,8,1.0,1.0,0.2,0.2,0.0
EVAL_COHORT2_ABLATION_IID_V2,2072001613a04a7f84dec07f3b67cedc,1dd58ffeb864f56883ccf2ea451f416d,S173961546,4,4,4,1,False,True,1,0.25,4.25,0.02288099378347397,0.875,8,1.0,0.75,0.25,0.25,0.0
EVAL_COHORT2_ABLATION_IID_V2,2072001613a04a7f84dec07f3b67cedc,6712597026b859bcb5f54902d7bcb64a,S173964033,4,4,4,1,True,True,1,0.0,4.25,0.0716346763074398,0.625,8,0.75,0.5,-0.75,-0.75,-0.5
EVAL_COHORT2_ABLATION_IID_V2,2072001613a04a7f84dec07f3b67cedc,ba55eaee11884037ec851ff5e7c0f505,S173969553,5,5,4,1,False,True,1,0.6,4.8,0.1163608580827713,0.25,8,0.5,0.0,0.5,0.5,0.0
EVAL_COHORT2_ABLATION_IID_V2,20eb375a76d5469b9fe887ab25ef2429,c884bf601270edddc0b7ca3cf0dff4d9,S173967910,5,5,4,1,False,False,0,0.6,5.6,0.08184930682182312,0.25,8,0.25,0.25,0.5,0.75,0.25
EVAL_COHORT2_ABLATION_IID_V2,20eb375a76d5469b9fe887ab25ef2429,c99a5f7702cec170260e82e068552758,S173963465,5,5,4,1,False,False,0,1.0,5.8,0.02758639119565487,0.5,8,0.75,0.25,0.0,0.0,0.0
EVAL_COHORT2_ABLATION_IID_V2,20eb375a76d5469b9fe887ab25ef2429,d6f9e5375c71751d6d81a64c5d7f4d43,S173965459,5,5,4,1,False,True,2,0.2,4.6,0.04413658007979393,0.5,8,0.75,0.25,0.0,0.25,0.0
EVAL_COHORT2_ABLATION_IID_V2,2106a21a3fe649c99bae5eb2b9fc7092,1b02de3e8cd3115e695efa5379250339,S173963670,5,5,5,1,False,True,1,0.2,4.6,0.10158983618021011,0.375,8,0.75,0.0,0.2,0.4,0.2
EVAL_COHORT2_ABLATION_IID_V2,2106a21a3fe649c99bae5eb2b9fc7092,5fbbce7481a31fbc1918156d300f92e8,S173970772,4,4,4,-1,False,False,0,0.5,4.75,0.021924683824181557,0.25,8,0.5,0.0,-0.75,-1.75,-1.0
EVAL_COHORT2_ABLATION_IID_V2,2106a21a3fe649c99bae5eb2b9fc7092,94b6b57cbcac7527edea059890c7a3ce,S173960611,5,5,5,1,False,False,0,0.8,5.2,0.010959811508655548,1.0,8,1.0,1.0,0.4,0.8,-0.20000000000000007
EVAL_COHORT2_ABLATION_IID_V2,23052afad9ce4a86af949f6c6a59e5d3,025d0224cedc748fbbaad6e2f0ac465a,S173970136,5,5,5,-1,False,False,0,0.8,5.4,-0.06718960404396057,0.25,8,0.5,0.0,0.6,1.0,0.19999999999999996
EVAL_COHORT2_ABLATION_IID_V2,23052afad9ce4a86af949f6c6a59e5d3,115962a5c402945bb2afe008a64746a5,S173963801,5,5,5,1,False,False,0,0.8,5.4,0.14719116687774658,0.625,8,0.25,1.0,0.4,0.4,0.0
EVAL_COHORT2_ABLATION_IID_V2,23052afad9ce4a86af949f6c6a59e5d3,1592b04ea9741c4d40d54525d184ec81,S173970856,4,4,4,1,False,True,1,0.5,4.75,0.001410648226737976,0.25,8,0.5,0.0,0.25,0.5,0.0
EVAL_COHORT2_ABLATION_IID_V2,238b6e30b57947d8a6726f6998e0778f,63516cde066a6876461f6c7b0bb98b24,S173970527,4,4,4,1,True,True,1,0.0,4.5,0.08334353566169739,0.5,8,0.25,0.75,-0.5,-1.25,-0.5
EVAL_COHORT2_ABLATION_IID_V2,238b6e30b57947d8a6726f6998e0778f,81a3cdd64ed116911de52db9fcd7afda,S173967910,4,4,4,1,False,True,1,0.25,4.75,0.08169205859303474,0.625,8,0.75,0.5,0.5,1.0,0.5
EVAL_COHORT2_ABLATION_IID_V2,238b6e30b57947d8a6726f6998e0778f,b4265ac29f613a26cfea8a3d191db0bd,S173968672,4,4,4,-1,False,True,1,0.25,4.25,0.022912636399269104,0.625,8,0.5,0.75,0.0,0.25,0.0
EVAL_COHORT2_ABLATION_IID_V2,23aa5e35ff484ed4a9b06e38d96d3adf,1ceb4d5b693e6f0bec4c34d22a97c876,S173969613,4,4,4,-1,False,True,1,0.25,4.25,0.020366618409752846,0.125,8,0.25,0.0,-0.5,-1.5,-0.75
EVAL_COHORT2_ABLATION_IID_V2,23aa5e35ff484ed4a9b06e38d96d3adf,3082548bfe954690d4179dec9f39646e,S173969661,5,5,5,1,False,True,1,0.4,4.8,0.07718238234519958,0.75,8,0.5,1.0,0.6,1.0,0.19999999999999996
